,iid,id,wave,partner,pid,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_self,sinc_self,fun_self,intel_self,amb_self,dec,attr,sinc,intel,fun,amb,shar,like,prob
907,90,15.0,4,18,111.0,0,0.74,27.0,20.0,20.0,20.0,20.0,10.0,10.0,0,3.0,8.0,5.0,4.0,5.0,7.0,6.0,5.0,23.0,1.0,2.0,7.0,7.0,8.0,9.0,6.0,5.0,8.0,9.0,6.0,3.0,1.0,10.0,6.0,7.0,8.0,7.0,6.0,4.0,1.0,5.0,0.0,5,1,4,3,6,2,5.0,8.0,5.0,7.0,5.0,0,6.0,9.0,7.0,6.0,6.0,8.0,5.0,4.0
908,91,16.0,4,3,96.0,0,0.28,26.0,10.0,20.0,20.0,22.0,6.0,22.0,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,25.0,8.0,1.0,3.0,2.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,3,5,1,2,6,4,6.0,7.0,7.0,9.0,8.0,0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0
909,91,16.0,4,9,102.0,0,-0.21,32.0,30.0,10.0,30.0,20.0,10.0,0.0,1,7.0,7.0,8.0,8.0,10.0,7.0,8.0,7.0,25.0,8.0,1.0,3.0,2.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,3,5,1,2,6,4,6.0,7.0,7.0,9.0,8.0,0,4.0,6.0,7.0,6.0,5.0,3.0,5.0,2.0
910,91,16.0,4,15,108.0,0,0.39,24.0,10.0,20.0,35.0,20.0,0.0,15.0,1,8.0,7.0,7.0,9.0,8.0,4.0,7.0,5.0,25.0,8.0,1.0,3.0,2.0,4.0,2.0,5.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,2.0,5.0,3.0,3,5,1,2,6,4,6.0,7.0,7.0,9.0,8.0,0,9.0,7.0,8.0,7.0,6.0,7.0,3.0,2.0
911,92,17.0,4,1,94.0,0,0.64,28.0,20.0,20.0,20.0,10.0,10.0,20.0,0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,5.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,1,2,4,3,5,9.0,10.0,9.0,9.0,9.0,0,4.0,3.0,9.0,3.0,8.0,5.0,3.0,3.0
912,92,17.0,4,2,95.0,0,-0.23,26.0,18.0,18.0,18.0,19.0,13.0,14.0,1,6.0,6.0,7.0,7.0,4.0,5.0,6.0,4.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,3,4,1,2,5,9.0,10.0,9.0,9.0,9.0,0,4.0,8.0,9.0,4.0,8.0,3.0,4.0,5.0
913,92,17.0,4,4,97.0,1,0.17,29.0,50.0,7.0,20.0,23.0,0.0,0.0,1,8.0,7.0,8.0,6.0,8.0,9.0,6.0,5.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,4,3,2,1,5,9.0,10.0,9.0,9.0,9.0,1,10.0,10.0,10.0,8.0,9.0,10.0,9.0,8.0
914,92,17.0,4,6,99.0,1,0.59,28.0,30.0,30.0,20.0,10.0,10.0,0.0,1,6.0,7.0,8.0,5.0,7.0,7.0,8.0,9.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,3,1,4,2,5,9.0,10.0,9.0,9.0,9.0,1,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0
915,92,17.0,4,7,100.0,0,0.54,30.0,20.0,25.0,25.0,15.0,5.0,10.0,0,9.0,8.0,8.0,7.0,6.0,6.0,6.0,3.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,5,4,2,3,1,6,9.0,10.0,9.0,9.0,9.0,0,6.0,8.0,9.0,4.0,9.0,5.0,6.0,6.0
916,92,17.0,4,9,102.0,0,0.12,32.0,30.0,10.0,30.0,20.0,10.0,0.0,1,7.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,4,3,2,1,5,9.0,10.0,9.0,9.0,9.0,0,4.0,8.0,9.0,7.0,8.0,6.0,7.0,5.0
917,92,17.0,4,10,103.0,0,0.2,26.0,40.0,5.0,20.0,10.0,10.0,15.0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,5,1,2,4,3,6,9.0,10.0,9.0,9.0,9.0,0,8.0,7.0,8.0,5.0,8.0,5.0,5.0,3.0
918,92,17.0,4,11,104.0,0,0.8,27.0,20.0,15.0,25.0,15.0,20.0,5.0,1,9.0,8.0,6.0,6.0,6.0,6.0,7.0,5.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,4,2,3,1,5,9.0,10.0,9.0,9.0,9.0,0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,5.0
919,92,17.0,4,12,105.0,1,0.03,25.0,30.0,15.0,20.0,20.0,0.0,5.0,1,8.0,7.0,8.0,7.0,6.0,6.0,7.0,3.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,3,2,1,4,5,9.0,10.0,9.0,9.0,9.0,1,7.0,8.0,9.0,9.0,8.0,8.0,7.0,6.0
920,92,17.0,4,14,107.0,1,0.8,21.0,19.0,24.0,21.0,23.0,5.0,8.0,1,9.0,9.0,9.0,9.0,9.0,8.0,8.0,6.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,5,2,4,1,3,6,9.0,10.0,9.0,9.0,9.0,1,8.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0
921,92,17.0,4,15,108.0,0,0.72,24.0,10.0,20.0,35.0,20.0,0.0,15.0,0,8.0,7.0,6.0,6.0,8.0,2.0,6.0,4.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,5,2,4,3,1,6,9.0,10.0,9.0,9.0,9.0,1,8.0,9.0,10.0,9.0,8.0,9.0,8.0,9.0
922,92,17.0,4,16,109.0,1,0.6,25.0,15.0,10.0,30.0,10.0,5.0,30.0,1,9.0,10.0,8.0,6.0,8.0,3.0,8.0,5.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,5,4,2,3,1,6,9.0,10.0,9.0,9.0,9.0,1,7.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0
923,92,17.0,4,18,111.0,0,0.5,27.0,20.0,20.0,20.0,20.0,10.0,10.0,0,7.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,29.0,2.0,5.0,6.0,1.0,7.0,2.0,8.0,10.0,9.0,9.0,9.0,2.0,9.0,10.0,4.0,10.0,10.0,8.0,10.0,6.0,9.0,5.0,6.0,6,4,2,3,1,5,9.0,10.0,9.0,9.0,9.0,0,6.0,7.0,8.0,7.0,8.0,5.0,6.0,5.0
924,93,18.0,4,1,94.0,0,0.27,28.0,20.0,20.0,20.0,10.0,10.0,20.0,1,7.0,9.0,9.0,8.0,6.0,7.0,7.0,5.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,4,1,3,6,8.0,8.0,8.0,8.0,7.0,0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0
925,93,18.0,4,2,95.0,1,-0.57,26.0,18.0,18.0,18.0,19.0,13.0,14.0,1,5.0,7.0,7.0,8.0,5.0,6.0,6.0,5.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,3,1,4,6,8.0,8.0,8.0,8.0,7.0,1,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0
926,93,18.0,4,7,100.0,1,0.17,30.0,20.0,25.0,25.0,15.0,5.0,10.0,1,8.0,9.0,10.0,10.0,8.0,7.0,8.0,6.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,4,1,3,6,8.0,8.0,8.0,8.0,7.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.5,6.0
927,93,18.0,4,9,102.0,0,-0.15,32.0,30.0,10.0,30.0,20.0,10.0,0.0,1,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,3,1,4,6,8.0,8.0,8.0,8.0,7.0,0,6.0,7.0,7.0,6.0,7.0,6.0,6.5,6.0
928,93,18.0,4,10,103.0,0,-0.06,26.0,40.0,5.0,20.0,10.0,10.0,15.0,0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,3,1,4,6,8.0,8.0,8.0,8.0,7.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
929,93,18.0,4,11,104.0,1,0.45,27.0,20.0,15.0,25.0,15.0,20.0,5.0,1,7.0,8.0,6.0,8.0,6.0,6.0,7.0,5.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,3,1,4,6,8.0,8.0,8.0,8.0,7.0,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0
930,93,18.0,4,12,105.0,0,-0.36,25.0,30.0,15.0,20.0,20.0,0.0,5.0,1,8.0,7.0,8.0,7.0,6.0,5.0,7.0,4.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,4,1,3,6,8.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0
931,93,18.0,4,13,106.0,0,0.37,22.0,10.0,20.0,35.0,10.0,5.0,20.0,1,9.0,10.0,10.0,8.0,8.0,8.0,10.0,6.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,4,1,3,6,8.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
932,93,18.0,4,14,107.0,0,0.23,21.0,19.0,24.0,21.0,23.0,5.0,8.0,1,7.5,8.5,9.0,9.5,9.5,9.0,8.0,6.5,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,3,1,4,6,8.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0
933,93,18.0,4,15,108.0,0,0.09,24.0,10.0,20.0,35.0,20.0,0.0,15.0,1,8.0,8.0,7.0,7.0,6.0,4.0,7.0,4.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,4,1,3,6,8.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,4.0
934,93,18.0,4,16,109.0,0,0.34,25.0,15.0,10.0,30.0,10.0,5.0,30.0,1,7.0,10.0,8.0,7.0,7.0,3.0,8.0,5.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,3,1,4,6,8.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0
935,93,18.0,4,17,110.0,0,0.31,28.0,20.0,20.0,15.0,15.0,5.0,25.0,0,5.0,7.0,8.0,7.0,8.0,8.0,5.0,6.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,4,1,3,6,8.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0
936,93,18.0,4,18,111.0,0,-0.03,27.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,29.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,5,2,4,1,3,6,8.0,8.0,8.0,8.0,7.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
937,94,1.0,4,2,77.0,1,0.56,22.0,15.0,20.0,20.0,20.0,15.0,10.0,1,4.0,7.0,8.0,10.0,7.0,7.0,8.0,4.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,2,1,4,5,6,3,6.0,9.0,9.0,9.0,7.0,1,8.0,8.0,7.0,7.0,7.0,5.0,7.0,7.0
938,94,1.0,4,3,78.0,0,0.69,23.0,10.0,25.0,20.0,10.0,20.0,15.0,0,4.0,2.0,9.0,2.0,10.0,2.0,5.0,1.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,1,2,4,5,6,3,6.0,9.0,9.0,9.0,7.0,0,7.0,5.0,6.0,6.0,5.0,3.0,5.0,3.0
939,94,1.0,4,4,79.0,0,0.27,26.0,10.0,20.0,15.0,20.0,20.0,15.0,0,5.0,6.0,7.0,6.0,9.0,5.0,5.0,5.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,4,3,2,6,5,1,6.0,9.0,9.0,9.0,7.0,0,7.0,7.0,8.0,8.0,6.0,9.0,8.0,6.0
940,94,1.0,4,6,81.0,0,0.6,28.0,10.0,10.0,20.0,20.0,20.0,20.0,0,2.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,1,3,2,5,6,4,6.0,9.0,9.0,9.0,7.0,1,9.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0
941,94,1.0,4,7,82.0,1,0.29,25.0,20.0,20.0,20.0,20.0,10.0,10.0,1,7.0,7.0,10.0,10.0,9.0,8.0,8.0,8.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,1,4,3,6,5,2,6.0,9.0,9.0,9.0,7.0,1,9.0,9.0,8.0,8.0,6.0,6.0,8.0,7.0
942,94,1.0,4,8,83.0,0,0.54,35.0,10.0,32.0,20.0,12.0,11.0,15.0,0,4.0,6.0,7.0,6.0,9.0,8.0,5.0,3.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,1,2,4,5,6,3,6.0,9.0,9.0,9.0,7.0,1,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0
943,94,1.0,4,9,84.0,0,0.65,32.0,30.0,30.0,30.0,5.0,0.0,5.0,0,1.0,5.0,0.0,10.0,0.0,3.0,0.0,3.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,4,1,3,6,5,2,6.0,9.0,9.0,9.0,7.0,0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0
944,94,1.0,4,10,85.0,0,0.3,30.0,20.0,25.0,15.0,15.0,15.0,10.0,0,4.0,1.0,4.0,1.0,10.0,1.0,1.0,3.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,2,1,4,5,6,3,6.0,9.0,9.0,9.0,7.0,0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0
945,94,1.0,4,12,87.0,0,0.69,23.0,15.0,15.0,20.0,15.0,15.0,20.0,0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,4,2,3,6,5,1,6.0,9.0,9.0,9.0,7.0,0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0
946,94,1.0,4,13,88.0,0,0.73,23.0,15.0,15.0,20.0,15.0,20.0,15.0,0,1.0,2.0,10.0,1.0,10.0,4.0,2.0,2.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,1,2,4,5,6,3,6.0,9.0,9.0,9.0,7.0,0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
947,94,1.0,4,14,89.0,0,0.18,27.0,25.0,15.0,20.0,20.0,20.0,0.0,0,6.0,9.0,8.0,5.0,7.0,6.0,6.0,5.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,4,2,3,6,5,1,6.0,9.0,9.0,9.0,7.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
948,94,1.0,4,15,90.0,0,0.37,23.0,15.0,21.0,18.0,18.0,10.0,18.0,0,0.0,5.0,5.0,0.0,9.0,0.0,2.0,0.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,1,4,3,5,6,2,6.0,9.0,9.0,9.0,7.0,0,5.0,6.0,9.0,3.0,3.0,3.0,3.0,3.0
949,94,1.0,4,17,92.0,0,0.64,29.0,10.0,20.0,20.0,20.0,20.0,10.0,0,4.0,3.0,9.0,3.0,8.0,5.0,3.0,3.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,2,1,3,6,5,4,6.0,9.0,9.0,9.0,7.0,0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,5.0
950,94,1.0,4,18,93.0,0,0.27,29.0,14.0,20.0,18.0,24.0,18.0,6.0,0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,28.0,8.0,2.0,6.0,3.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,2.0,3,1,4,5,6,2,6.0,9.0,9.0,9.0,7.0,1,7.0,9.0,9.0,8.0,6.0,7.0,7.0,5.0
951,95,2.0,4,2,77.0,0,-0.2,22.0,15.0,20.0,20.0,20.0,15.0,10.0,0,4.0,6.0,6.0,6.0,5.0,7.0,4.0,6.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,4,2,3,1,6,5,7.0,9.0,8.0,10.0,7.0,0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0
952,95,2.0,4,3,78.0,0,-0.16,23.0,10.0,25.0,20.0,10.0,20.0,15.0,0,2.0,4.0,9.0,4.0,9.0,6.0,5.0,1.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,3,4,2,1,6,5,7.0,9.0,8.0,10.0,7.0,0,5.0,6.0,7.0,4.0,4.0,6.0,4.0,3.0
953,95,2.0,4,4,79.0,0,-0.04,26.0,10.0,20.0,15.0,20.0,20.0,15.0,0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,3,4,2,1,6,5,7.0,9.0,8.0,10.0,7.0,0,4.0,7.0,7.0,6.0,5.0,5.0,5.0,3.0
954,95,2.0,4,5,80.0,0,0.31,27.0,10.0,20.0,20.0,10.0,20.0,20.0,0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,2,4,3,1,6,5,7.0,9.0,8.0,10.0,7.0,0,5.0,8.0,7.0,5.0,6.0,4.0,5.0,3.0
955,95,2.0,4,6,81.0,0,-0.21,28.0,10.0,10.0,20.0,20.0,20.0,20.0,0,3.0,7.0,7.0,5.0,7.0,6.0,6.0,8.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,4,3,2,1,6,5,7.0,9.0,8.0,10.0,7.0,1,6.0,6.0,6.0,8.0,6.0,7.0,6.0,5.0
956,95,2.0,4,7,82.0,0,-0.25,25.0,20.0,20.0,20.0,20.0,10.0,10.0,0,4.0,8.0,7.0,5.0,7.0,4.0,6.0,7.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,3,4,2,1,6,5,7.0,9.0,8.0,10.0,7.0,0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0
957,95,2.0,4,8,83.0,0,0.03,35.0,10.0,32.0,20.0,12.0,11.0,15.0,0,5.0,6.0,8.0,7.0,8.0,8.0,6.0,4.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,4,2,3,1,6,5,7.0,9.0,8.0,10.0,7.0,1,7.0,7.0,8.0,6.0,7.0,5.0,6.0,5.0
958,95,2.0,4,9,84.0,0,-0.03,32.0,30.0,30.0,30.0,5.0,0.0,5.0,0,5.0,8.0,7.0,5.0,5.0,4.0,6.0,6.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,3,4,2,1,6,5,7.0,9.0,8.0,10.0,7.0,0,5.0,7.0,6.0,6.0,6.0,4.0,5.0,4.0
959,95,2.0,4,10,85.0,0,-0.37,30.0,20.0,25.0,15.0,15.0,15.0,10.0,0,5.0,6.0,7.0,5.0,6.0,2.0,4.0,5.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,3,2,4,1,6,5,7.0,9.0,8.0,10.0,7.0,0,5.0,7.0,6.0,6.0,5.0,6.0,5.0,3.0
960,95,2.0,4,11,86.0,0,0.3,22.0,15.0,20.0,20.0,20.0,5.0,20.0,0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,2,3,4,1,6,5,7.0,9.0,8.0,10.0,7.0,1,8.0,8.0,8.0,9.0,6.0,9.0,9.0,8.0
961,95,2.0,4,12,87.0,0,0.21,23.0,15.0,15.0,20.0,15.0,15.0,20.0,0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,26.0,5.0,1.0,5.0,2.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,6.0,3,4,2,1,6,5,7.0,9.0,8.0,10.0,7.0,0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0
